word,disgust,surprise,neutral,anger,sad,happy,fear
sexual , 0.092132516 , 0.007246377 , 0.0010351967 , 0.0051759835 , 0.0031055904 , 0.007246377 , 0.0320911
sexy , 0.0032467535 , 0.035714287 , 0.0032467535 , 0.016233768 , 0.00974026 , 0.081168845 , 0.00974026
share , 9.208104E-6 , 2.6703498E-4 , 5.274928E-4 , 1.6706131E-4 , 5.6564066E-5 , 1.5916866E-4 , 2.486188E-4
shared , 0.0012755103 , 0.021683674 , 0.0012755103 , 0.036989797 , 0.011479592 , 0.034438778 , 0.04209184
shares , 0.014285715 , 0.014285715 , 0.014285715 , 0.071428575 , 0.014285715 , 0.042857148 , 0.042857148
sharing , 8.025683E-4 , 0.01845907 , 8.025683E-4 , 0.021669341 , 0.012038524 , 0.02327448 , 0.06982344
shirt , 0.012315271 , 0.01724138 , 0.0024630544 , 0.027093597 , 0.032019705 , 0.05665025 , 0.007389163
shirts , 0.006493507 , 0.045454547 , 0.006493507 , 0.032467537 , 0.045454547 , 0.032467537 , 0.006493507
shops , 0.0035714288 , 0.046428572 , 0.0035714288 , 0.017857144 , 0.017857144 , 0.025 , 0.046428572
shot , 0.0012065637 , 0.005067568 , 2.4131275E-4 , 0.0026544402 , 0.0065154443 , 0.005067568 , 0.12331082
signal , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287
signature , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
signs , 0.0031055904 , 0.027950311 , 0.0031055904 , 0.02173913 , 0.02173913 , 0.00931677 , 0.071428575
silver , 0.011904763 , 0.011904763 , 0.011904763 , 0.035714287 , 0.05952381 , 0.05952381 , 0.011904763
similar , 1.3950893E-5 , 6.4174106E-5 , 0.0011188616 , 5.8593756E-5 , 6.4174106E-5 , 6.4174106E-5 , 5.8593756E-5
simple , 0.0010660981 , 0.054371007 , 0.0010660981 , 0.026652452 , 0.020255864 , 0.026652452 , 0.018123668
singapore , 0.008928572 , 0.026785716 , 0.008928572 , 0.026785716 , 0.04464286 , 0.026785716 , 0.04464286
singles , 0.017857144 , 0.125 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144
ski , 0.005494506 , 0.016483517 , 0.005494506 , 0.049450554 , 0.005494506 , 0.02747253 , 0.060439564
sky , 0.0015197569 , 0.04407295 , 0.0015197569 , 0.0075987848 , 0.0075987848 , 0.07446809 , 0.013677813
sleep , 0.0011904764 , 0.01388889 , 1.3227513E-4 , 0.013359789 , 0.09007938 , 0.009656085 , 0.01521164
slightly , 1.7211706E-4 , 0.035972465 , 1.7211706E-4 , 0.03218589 , 0.020137694 , 0.009122204 , 0.045955252
slow , 0.0043029264 , 0.021514632 , 8.605852E-4 , 0.026678141 , 0.043889847 , 0.028399313 , 0.021514632
smart , 0.0024077047 , 0.012038524 , 8.025683E-4 , 0.010433387 , 0.01845907 , 0.098715894 , 0.0040128413
smoking , 0.107535325 , 0.011773941 , 7.8492943E-4 , 0.003924647 , 0.008634224 , 0.003924647 , 0.010204082
snow , 0.001831502 , 0.034798536 , 0.001831502 , 0.02747253 , 0.04578755 , 0.0091575105 , 0.031135533
soccer , 0.008928572 , 0.04464286 , 0.008928572 , 0.008928572 , 0.026785716 , 0.0625 , 0.026785716
social , 4.746836E-5 , 8.8155524E-5 , 9.0641953E-4 , 9.719712E-5 , 1.2884269E-4 , 5.198916E-5 , 1.198011E-4
sold , 0.01724138 , 0.027093597 , 0.0024630544 , 0.032019705 , 0.027093597 , 0.007389163 , 0.041871924
solid , 0.0031055904 , 0.027950311 , 0.0031055904 , 0.00931677 , 0.034161493 , 0.02173913 , 0.059006214
solutions , 3.4674065E-6 , 1.7337032E-5 , 0.00139043 , 3.4674065E-6 , 1.040222E-5 , 1.040222E-5 , 1.040222E-5
songs , 0.0063775512 , 0.054846942 , 0.0012755103 , 0.029336737 , 0.0038265309 , 0.029336737 , 0.024234693
sorry , 0.003551697 , 0.012233623 , 3.94633E-4 , 0.042225733 , 0.072217844 , 0.0051302295 , 0.00907656
sort , 0.0019363168 , 0.047117043 , 2.151463E-4 , 0.016135974 , 0.028614458 , 0.024311535 , 0.02560241
sorted , 0.0071428576 , 0.035714287 , 0.0071428576 , 0.0071428576 , 0.035714287 , 0.021428574 , 0.06428572
soul , 3.5536604E-4 , 0.009594884 , 3.5536604E-4 , 0.027363185 , 0.010305615 , 0.091329075 , 0.0053304904
sounds , 0.0010822512 , 0.053030305 , 0.0010822512 , 0.031385284 , 0.022727273 , 0.016233768 , 0.022727273
spa , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.08928572 , 0.017857144
spam , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526
speak , 0.010489511 , 0.024475526 , 4.9950054E-4 , 0.025474526 , 0.01948052 , 0.031468533 , 0.033466533
speaker , 0.05952381 , 0.011904763 , 0.011904763 , 0.011904763 , 0.011904763 , 0.05952381 , 0.035714287
speakers , 0.007936508 , 0.023809526 , 0.007936508 , 0.039682545 , 0.023809526 , 0.007936508 , 0.071428575
special , 0.0014191108 , 0.03263955 , 4.7303693E-4 , 0.012771997 , 0.012771997 , 0.078997165 , 0.00614948
specifically , 0.004464286 , 0.058035716 , 0.004464286 , 0.004464286 , 0.013392858 , 0.02232143 , 0.058035716
specifications , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
specs , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
speech , 0.0031055904 , 0.02173913 , 0.0031055904 , 0.034161493 , 0.0031055904 , 0.04037267 , 0.052795034
speed , 0.007936508 , 0.06613757 , 0.0026455028 , 0.013227513 , 0.013227513 , 0.034391537 , 0.018518519
spend , 0.004257332 , 0.031693473 , 4.7303693E-4 , 0.038315993 , 0.037369918 , 0.018448438 , 0.014664144
spent , 3.3222593E-4 , 0.030897012 , 3.3222593E-4 , 0.031561464 , 0.034219272 , 0.02358804 , 0.02358804
spirit , 5.3705694E-4 , 0.027389904 , 5.3705694E-4 , 0.0091299685 , 0.038131043 , 0.05961332 , 0.010204082
sponsor , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287
spot , 0.0017421603 , 0.026132407 , 0.0017421603 , 0.029616725 , 0.022648085 , 0.03658537 , 0.03310105
spring , 0.009652509 , 0.01737452 , 0.001930502 , 0.036679536 , 0.025096526 , 0.036679536 , 0.025096526
springs , 0.071428575 , 0.014285715 , 0.014285715 , 0.014285715 , 0.014285715 , 0.071428575 , 0.014285715
src , 0.0010504202 , 0.040966388 , 0.0010504202 , 0.034663867 , 0.017857144 , 0.034663867 , 0.017857144
standing , 0.0056818184 , 0.028409094 , 8.1168837E-4 , 0.021915587 , 0.025162337 , 0.015422079 , 0.04951299
star , 3.1191519E-6 , 7.174049E-5 , 0.00125078 , 2.1834061E-5 , 3.1191519E-6 , 8.42171E-5 , 9.357455E-6
stated , 0.007936508 , 0.023809526 , 0.007936508 , 0.007936508 , 0.071428575 , 0.023809526 , 0.039682545
statements , 0.005494506 , 0.038461544 , 0.005494506 , 0.049450554 , 0.02747253 , 0.02747253 , 0.016483517
static , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.053571433 , 0.017857144
stats , 0.007936508 , 0.039682545 , 0.007936508 , 0.05555556 , 0.039682545 , 0.007936508 , 0.023809526
stories , 5.5879493E-5 , 1.1418854E-4 , 9.7424694E-4 , 8.9893096E-5 , 4.130224E-5 , 4.130224E-5 , 1.239067E-4
story , 2.6389866E-5 , 2.1287825E-4 , 7.0548913E-4 , 8.9725545E-5 , 1.03800136E-4 , 1.6361717E-4 , 1.3546798E-4
straight , 0.001133787 , 0.032879822 , 0.001133787 , 0.023809526 , 0.0260771 , 0.021541951 , 0.041950118
stream , 0.006493507 , 0.006493507 , 0.006493507 , 0.032467537 , 0.05844156 , 0.032467537 , 0.032467537
strength , 9.784736E-4 , 0.03033268 , 9.784736E-4 , 0.0068493155 , 0.034246575 , 0.04403131 , 0.03033268
stress , 9.920635E-4 , 0.024801588 , 9.920635E-4 , 0.034722224 , 0.032738097 , 0.02281746 , 0.03075397
style , 2.7793221E-6 , 6.9483045E-5 , 0.0011145081 , 5.8365757E-5 , 6.9483045E-5 , 8.615898E-5 , 4.168983E-5
success , 0.00213858 , 0.005560308 , 4.2771603E-4 , 0.005560308 , 0.008126604 , 0.11847733 , 0.0047048763
successful , 0.0012406948 , 0.0023041475 , 1.7724212E-4 , 0.0033676003 , 0.0019496634 , 0.13062744 , 0.004076569
suggest , 0.0071428576 , 0.035714287 , 0.0071428576 , 0.05 , 0.021428574 , 0.021428574 , 0.035714287
suggestions , 0.010204082 , 0.010204082 , 0.010204082 , 0.030612247 , 0.010204082 , 0.030612247 , 0.091836736
supplied , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.053571433
supports , 0.008928572 , 0.0625 , 0.008928572 , 0.026785716 , 0.026785716 , 0.026785716 , 0.026785716
surgery , 0.001930502 , 0.052123554 , 0.001930502 , 0.005791506 , 0.013513515 , 0.009652509 , 0.06756757
sweet , 3.3692725E-4 , 0.0077493265 , 3.3692725E-4 , 0.065700814 , 0.012466308 , 0.051549867 , 0.0064016175
sydney , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.017857144 , 0.08928572
tables , 0.05952381 , 0.035714287 , 0.011904763 , 0.035714287 , 0.011904763 , 0.035714287 , 0.011904763
tag , 0.0071428576 , 0.035714287 , 0.0071428576 , 0.035714287 , 0.035714287 , 0.035714287 , 0.021428574
taken , 0.008692366 , 0.02532124 , 3.7792895E-4 , 0.02910053 , 0.017762661 , 0.035147395 , 0.028344672
talking , 0.01433121 , 0.023430394 , 2.2747954E-4 , 0.035714287 , 0.021610556 , 0.015241128 , 0.033439495
tape , 0.05 , 0.0071428576 , 0.0071428576 , 0.0071428576 , 0.021428574 , 0.035714287 , 0.05
target , 0.002747253 , 0.019230772 , 0.002747253 , 0.013736265 , 0.046703298 , 0.052197803 , 0.019230772
task , 0.0017857144 , 0.008928572 , 0.0017857144 , 0.030357145 , 0.037500005 , 0.04464286 , 0.026785716
taxes , 0.005102041 , 0.005102041 , 0.005102041 , 0.107142866 , 0.005102041 , 0.025510205 , 0.0153061235
taylor , 0.010204082 , 0.030612247 , 0.010204082 , 0.091836736 , 0.010204082 , 0.030612247 , 0.010204082
tea , 0.014285715 , 0.011111112 , 0.0015873017 , 0.04603175 , 0.02698413 , 0.033333335 , 0.017460318
teams , 0.035714287 , 0.011904763 , 0.011904763 , 0.05952381 , 0.05952381 , 0.011904763 , 0.011904763
technologies , 0.017857144 , 0.08928572 , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433
tennessee , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
tennis , 0.0029761908 , 0.014880952 , 0.0029761908 , 0.09821429 , 0.008928572 , 0.026785716 , 0.0029761908
term , 2.7901788E-6 , 5.3013395E-5 , 0.0011188616 , 4.1852683E-5 , 7.533482E-5 , 9.20759E-5 , 5.8593756E-5
thanks , 0.001930502 , 0.032818533 , 0.001930502 , 0.009652509 , 0.040540542 , 0.040540542 , 0.025096526
theater , 0.004464286 , 0.040178575 , 0.004464286 , 0.013392858 , 0.040178575 , 0.02232143 , 0.040178575
theatre , 0.023809526 , 0.033333335 , 0.0047619054 , 0.014285715 , 0.052380957 , 0.0047619054 , 0.033333335
throughout , 0.0077639753 , 0.054347828 , 0.0015527952 , 0.017080747 , 0.035714287 , 0.017080747 , 0.017080747
ticket , 0.014285715 , 0.020000001 , 0.0028571428 , 0.060000002 , 0.037142858 , 0.008571429 , 0.014285715
tickets , 0.00931677 , 0.00931677 , 0.0031055904 , 0.052795034 , 0.02173913 , 0.027950311 , 0.034161493
tim , 0.005494506 , 0.02747253 , 0.005494506 , 0.016483517 , 0.02747253 , 0.02747253 , 0.060439564
tip , 0.008928572 , 0.008928572 , 0.008928572 , 0.04464286 , 0.008928572 , 0.04464286 , 0.0625
tits , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.11904762 , 0.023809526
together , 0.0053763445 , 0.03763441 , 2.5601638E-4 , 0.024321558 , 0.020737328 , 0.029441886 , 0.026369687
toll , 0.0059523815 , 0.017857144 , 0.0059523815 , 0.029761905 , 0.053571433 , 0.0059523815 , 0.053571433
toronto , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.053571433 , 0.053571433 , 0.017857144
touch , 0.0018963339 , 0.02465234 , 6.321113E-4 , 0.018331226 , 0.020859672 , 0.051201012 , 0.028445007
tour , 0.015527951 , 0.02173913 , 0.0031055904 , 0.015527951 , 0.027950311 , 0.04037267 , 0.034161493
tourism , 0.014285715 , 0.071428575 , 0.014285715 , 0.042857148 , 0.042857148 , 0.014285715 , 0.014285715
toward , 0.0016778525 , 0.006951103 , 2.3969321E-4 , 0.024209015 , 0.0045541706 , 0.09707574 , 0.009348035
towards , 0.012045647 , 0.021766696 , 2.1132715E-4 , 0.061073545 , 0.009509722 , 0.012468303 , 0.026838547
toy , 0.008928572 , 0.04464286 , 0.008928572 , 0.008928572 , 0.008928572 , 0.0625 , 0.04464286
trademark , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575
train , 0.019906323 , 0.024590166 , 0.0011709601 , 0.031615928 , 0.024590166 , 0.022248244 , 0.024590166
training , 0.0032467535 , 0.027056279 , 0.0010822512 , 0.0075757583 , 0.0487013 , 0.02922078 , 0.031385284
translation , 0.014285715 , 0.014285715 , 0.014285715 , 0.071428575 , 0.042857148 , 0.042857148 , 0.014285715
travel , 0.008196722 , 0.022248244 , 0.0011709601 , 0.022248244 , 0.029274005 , 0.024590166 , 0.040983606
trees , 0.002747253 , 0.041208792 , 0.002747253 , 0.052197803 , 0.008241759 , 0.041208792 , 0.008241759
trends , 0.014285715 , 0.042857148 , 0.014285715 , 0.042857148 , 0.042857148 , 0.042857148 , 0.014285715
tried , 0.026041668 , 0.017609127 , 2.480159E-4 , 0.042906746 , 0.024057541 , 0.014632937 , 0.01860119
trip , 0.015816327 , 0.016836736 , 5.102041E-4 , 0.020918367 , 0.015816327 , 0.039285716 , 0.036224492
truck , 0.005494506 , 0.038461544 , 0.005494506 , 0.016483517 , 0.016483517 , 0.02747253 , 0.060439564
true , 5.2137644E-4 , 0.03388947 , 5.2137644E-4 , 0.025547447 , 0.014077165 , 0.035974976 , 0.034932222
trust , 0.0026652452 , 0.013326226 , 5.3304905E-4 , 0.019722816 , 0.020788914 , 0.038912583 , 0.049573563
truth , 6.675568E-4 , 0.008678238 , 6.675568E-4 , 0.026034715 , 0.018024033 , 0.05807744 , 0.034045395
turkey , 0.004464286 , 0.058035716 , 0.004464286 , 0.004464286 , 0.06696429 , 0.013392858 , 0.013392858
turned , 0.018170428 , 0.024436092 , 6.2656647E-4 , 0.03195489 , 0.0144110285 , 0.021929825 , 0.034461156
ultimate , 0.010204082 , 0.05102041 , 0.010204082 , 0.010204082 , 0.030612247 , 0.030612247 , 0.05102041
understand , 0.0082589295 , 0.023437502 , 2.232143E-4 , 0.03013393 , 0.024776788 , 0.024330357 , 0.032812502
unknown , 0.013392858 , 0.013392858 , 0.0014880954 , 0.016369049 , 0.007440476 , 0.02529762 , 0.07291667
ups , 0.0013227514 , 0.009259259 , 0.0013227514 , 0.0066137565 , 0.109788366 , 0.014550265 , 0.0066137565
urban , 0.023809526 , 0.11904762 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526
useful , 7.680492E-4 , 0.011520738 , 7.680492E-4 , 0.008448541 , 0.017665131 , 0.094470054 , 0.013056836
utah , 0.010204082 , 0.071428575 , 0.010204082 , 0.010204082 , 0.071428575 , 0.010204082 , 0.010204082
utility , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.014285715 , 0.014285715 , 0.1
valid , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575
var , 0.006493507 , 0.006493507 , 0.006493507 , 0.05844156 , 0.071428575 , 0.01948052 , 0.006493507
vehicles , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.071428575
vendor , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
vhs , 0.023809526 , 0.071428575 , 0.023809526 , 0.023809526 , 0.023809526 , 0.071428575 , 0.023809526
vice , 0.006493507 , 0.01948052 , 0.006493507 , 0.032467537 , 0.032467537 , 0.05844156 , 0.01948052
victoria , 0.008928572 , 0.026785716 , 0.008928572 , 0.04464286 , 0.0625 , 0.008928572 , 0.026785716
viewed , 0.017857144 , 0.017857144 , 0.017857144 , 0.017857144 , 0.053571433 , 0.053571433 , 0.053571433
viewing , 0.05 , 0.05 , 0.0071428576 , 0.0071428576 , 0.0071428576 , 0.021428574 , 0.035714287
vintage , 0.0071428576 , 0.07857143 , 0.0071428576 , 0.021428574 , 0.021428574 , 0.021428574 , 0.021428574
violence , 0.037142858 , 0.020000001 , 0.0028571428 , 0.020000001 , 0.025714288 , 0.008571429 , 0.042857148
virus , 0.04464286 , 0.008928572 , 0.008928572 , 0.008928572 , 0.04464286 , 0.008928572 , 0.0625
void , 0.0071428576 , 0.021428574 , 0.0071428576 , 0.035714287 , 0.021428574 , 0.021428574 , 0.06428572
votes , 0.011904763 , 0.035714287 , 0.011904763 , 0.05952381 , 0.05952381 , 0.011904763 , 0.011904763
voyeur , 0.035714287 , 0.107142866 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287
waiting , 0.006454389 , 0.020223752 , 4.302926E-4 , 0.02452668 , 0.025387265 , 0.033993118 , 0.033993118
wales , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
walk , 0.003126503 , 0.036315538 , 2.4050025E-4 , 0.01899952 , 0.025733527 , 0.031024532 , 0.02861953
wall , 0.00728863 , 0.048104957 , 0.001457726 , 0.010204082 , 0.021865891 , 0.03644315 , 0.024781343
wanted , 0.011601902 , 0.019150127 , 1.3978194E-4 , 0.039278727 , 0.025580097 , 0.026977915 , 0.02082751
wants , 0.0017281106 , 0.013248849 , 5.7603687E-4 , 0.019009218 , 0.012096775 , 0.020161292 , 0.07891706
war , 4.2016807E-5 , 5.480453E-6 , 7.3255395E-4 , 2.0094996E-5 , 2.0094996E-5 , 3.8363174E-5 , 5.791012E-4
warning , 0.005494506 , 0.038461544 , 0.005494506 , 0.016483517 , 0.049450554 , 0.038461544 , 0.016483517
warranty , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
wars , 0.05952381 , 0.035714287 , 0.011904763 , 0.035714287 , 0.011904763 , 0.035714287 , 0.011904763
waste , 0.047252752 , 0.012087913 , 0.0010989011 , 0.02747253 , 0.03626374 , 0.012087913 , 0.012087913
wear , 5.452563E-4 , 0.025627045 , 5.452563E-4 , 0.015812432 , 0.013631407 , 0.061613962 , 0.027808072
weather , 2.578649E-6 , 4.899433E-5 , 0.0010340383 , 7.9938116E-5 , 1.2635379E-4 , 4.899433E-5 , 1.00567304E-4
webmaster , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866 , 0.035714287
weekend , 0.00434363 , 0.028474905 , 4.826255E-4 , 0.0246139 , 0.041988418 , 0.027509654 , 0.017857144
weight , 0.0015006004 , 0.024909966 , 3.0012007E-4 , 0.0057022814 , 0.077130854 , 0.019507805 , 0.0153061235
well , 0.0024733925 , 0.020311799 , 0.030055465 , 0.013716085 , 0.021361116 , 0.03635137 , 0.018962676
whatever , 5.0658564E-4 , 0.030901723 , 5.0658564E-4 , 0.021783182 , 0.030901723 , 0.030901723 , 0.029888552
whether , 1.00040015E-5 , 1.4205683E-4 , 8.02321E-4 , 7.402962E-5 , 5.802321E-5 , 6.202481E-5 , 2.9011606E-4
whom , 0.023028886 , 0.008977361 , 3.9032006E-4 , 0.030054646 , 0.023028886 , 0.044886813 , 0.014441843
wide , 0.0015527952 , 0.054347828 , 0.0015527952 , 0.0077639753 , 0.029503107 , 0.026397517 , 0.029503107
wild , 0.018796993 , 0.033834588 , 0.0037593986 , 0.011278195 , 0.02631579 , 0.02631579 , 0.041353386
williams , 0.008928572 , 0.008928572 , 0.008928572 , 0.008928572 , 0.008928572 , 0.008928572 , 0.13392858
wine , 0.0056390977 , 0.035714287 , 0.0018796993 , 0.016917294 , 0.043233085 , 0.028195491 , 0.020676693
winning , 7.653062E-4 , 0.0028061229 , 2.5510206E-4 , 7.653062E-4 , 0.0022959185 , 0.13494898 , 0.0022959185
wire , 0.014285715 , 0.014285715 , 0.014285715 , 0.042857148 , 0.042857148 , 0.014285715 , 0.071428575
wisconsin , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.035714287 , 0.107142866
wish , 3.644315E-4 , 0.03170554 , 3.644315E-4 , 0.034620993 , 0.020772597 , 0.032434404 , 0.02441691
won , 4.4365576E-4 , 0.019964509 , 4.4365576E-4 , 0.02173913 , 0.020851819 , 0.06344277 , 0.018189885
wonderful , 1.04887775E-4 , 0.06492554 , 1.04887775E-4 , 0.0026221944 , 0.0038808477 , 0.06849172 , 0.0032515211
workshop , 0.008928572 , 0.008928572 , 0.008928572 , 0.008928572 , 0.04464286 , 0.04464286 , 0.0625
worth , 0.002186589 , 0.021137025 , 7.28863E-4 , 0.0196793 , 0.038629737 , 0.04008746 , 0.024052478
writer , 0.001930502 , 0.04826255 , 0.001930502 , 0.02895753 , 0.009652509 , 0.009652509 , 0.052123554
wrong , 0.0012444003 , 0.0042309607 , 8.296002E-5 , 0.116724744 , 0.009208562 , 0.0029036005 , 0.008876721
yeah , 0.0014005604 , 0.03781513 , 0.0014005604 , 0.021008406 , 0.026610646 , 0.032212887 , 0.029411767
yesterday , 0.0028409092 , 0.02800325 , 4.0584418E-4 , 0.015016234 , 0.03206169 , 0.04261364 , 0.023944804
zero , 0.0047619054 , 0.033333335 , 0.0047619054 , 0.033333335 , 0.033333335 , 0.0047619054 , 0.052380957
zoom , 0.017857144 , 0.053571433 , 0.017857144 , 0.017857144 , 0.017857144 , 0.08928572 , 0.017857144
